==============================================================================
==============================================================================
Sun. Feb. 22 2015                  LANDSAT 5                       Time: 02:17
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601502211844_00118                          Path / Row - 228 / 79
Reference Image: L51CUB1010203130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 95.9%
Rank   2 --  4.1%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280790790  -26.74863    -61.40340    -0.16     -0.19     0.25     1 
2280790791  -26.74826    -61.37113    -0.09     -0.07     0.11     1 
2280790792  -26.74789    -61.33886    -0.08      0.33     0.34     1 
2280790793  -26.74751    -61.30659    -0.02     -0.08     0.08     1 
2280790794  -26.74712    -61.27432    -0.21      0.08     0.22     1 
2280790797  -26.74591    -61.17753    -0.18     -0.10     0.21     1 
2280790802  -26.74374    -61.01621     0.06      0.13     0.15     1 
2280790803  -26.74329    -60.98395     0.01     -0.24     0.24     1 
2280790804  -26.74282    -60.95169     0.05     -0.01     0.05     1 
2280790806  -26.74188    -60.88717    -0.18      0.04     0.19     1 
2280790807  -26.74139    -60.85491    -0.18      0.07     0.19     1 
2280790808  -26.74090    -60.82265     0.17      0.06     0.18     1 
2280790810  -26.73989    -60.75814     0.05      0.05     0.07     1 
2280790811  -26.73938    -60.72589     0.12      0.01     0.12     1 
2280790812  -26.73886    -60.69363     0.15      0.10     0.18     1 
2280790813  -26.73833    -60.66138     0.12     -0.04     0.13     1 
2280790814  -26.73779    -60.62913     0.34      0.26     0.43     1 
2280790815  -26.73725    -60.59688     0.09      0.01     0.10     1 
2280790816  -26.73670    -60.56463     0.26     -0.03     0.26     1 
2280790845  -26.77989    -62.04869     0.15     -0.55     0.57     2 
2280790852  -26.77819    -61.82269    -0.09     -0.05     0.10     1 
2280790853  -26.77792    -61.79041    -0.03     -0.13     0.14     1 
2280790855  -26.77735    -61.72584    -0.05      0.03     0.06     1 
2280790856  -26.77706    -61.69356    -0.11     -0.16     0.20     1 
2280790857  -26.77676    -61.66128     0.03     -0.10     0.10     1 
2280790859  -26.77613    -61.59672    -0.10     -0.01     0.10     1 
2280790860  -26.77581    -61.56444    -0.02      0.05     0.05     1 
2280790862  -26.77514    -61.49988    -0.45     -0.12     0.47     1 
2280790864  -26.77444    -61.43532    -0.05     -0.18     0.19     1 
2280790867  -26.77334    -61.33849    -0.00      0.02     0.02     1 
2280790872  -26.77135    -61.17712     0.12      0.17     0.20     1 
2280790873  -26.77094    -61.14485     0.07      0.23     0.24     1 
2280790874  -26.77051    -61.11258    -0.05      0.04     0.07     1 
2280790875  -26.77008    -61.08031     0.14     -0.09     0.16     1 
2280790876  -26.76964    -61.04804     0.38      0.19     0.42     1 
2280790878  -26.76873    -60.98350    -0.10      0.42     0.43     1 
2280790879  -26.76827    -60.95123    -0.14     -0.01     0.14     1 
2280790880  -26.76780    -60.91896    -0.06      0.11     0.12     1 
2280790882  -26.76684    -60.85443     0.23     -0.10     0.25     1 
2280790884  -26.76584    -60.78990    -0.06      0.16     0.17     1 
2280790885  -26.76534    -60.75764     0.24      0.29     0.37     1 
2280790886  -26.76482    -60.72538    -0.12      0.14     0.19     1 
2280790887  -26.76430    -60.69312     0.21      0.07     0.22     1 
2280790888  -26.76377    -60.66086     0.08     -0.02     0.08     1 
2280790889  -26.76323    -60.62860     0.18     -0.26     0.32     1 
2280790890  -26.76269    -60.59634     0.04      0.04     0.06     1 
2280790891  -26.76214    -60.56408    -0.03     -0.31     0.31     1 
2280790892  -26.76158    -60.53183    -0.36      0.14     0.39     1 
2280790893  -26.76102    -60.49957     0.12     -0.01     0.12     1 
2280790894  -26.76044    -60.46732     0.27     -0.06     0.27     1 
2280790914  -26.80652    -62.24225    -0.02     -0.18     0.18     1 
2280790921  -26.80513    -62.01619     0.08     -0.42     0.43     1 
2280790922  -26.80490    -61.98389     0.22     -0.28     0.36     1 
2280790924  -26.80442    -61.91931    -0.15     -0.14     0.21     1 
2280790927  -26.80365    -61.82243     0.01     -0.10     0.10     1 
2280790928  -26.80337    -61.79014    -0.15     -0.28     0.32     1 
2280790929  -26.80309    -61.75785     0.11     -0.04     0.11     1 
2280790931  -26.80251    -61.69327     0.46      0.16     0.49     1 
2280790933  -26.80190    -61.62869    -0.15     -0.02     0.15     1 
2280790934  -26.80159    -61.59640     0.06     -0.06     0.09     1 
2280790935  -26.80126    -61.56412     0.02     -0.17     0.17     1 
2280790939  -26.79989    -61.43497     0.07     -0.03     0.07     1 
2280790940  -26.79953    -61.40269     0.50      0.16     0.52     2 
2280790941  -26.79916    -61.37040     0.10      0.02     0.10     1 
2280790943  -26.79841    -61.30584     0.12     -0.05     0.13     1 
2280790945  -26.79762    -61.24127     0.14     -0.06     0.15     1 
2280790948  -26.79638    -61.14443     0.15     -0.01     0.15     1 
2280790950  -26.79552    -61.07988    -0.21     -0.04     0.21     1 
2280790951  -26.79508    -61.04760    -0.01      0.11     0.11     1 
2280790956  -26.79276    -60.88623     0.15     -0.06     0.16     1 
2280790957  -26.79228    -60.85395     0.06      0.02     0.06     1 
2280790958  -26.79179    -60.82168    -0.15      0.10     0.18     1 
2280790959  -26.79128    -60.78941    -0.04     -0.03     0.05     1 
2280790960  -26.79078    -60.75714    -0.19      0.34     0.39     1 
2280790961  -26.79026    -60.72487     0.07      0.01     0.07     1 
2280790962  -26.78974    -60.69260     0.21      0.02     0.21     1 
2280790963  -26.78921    -60.66034    -0.14     -0.17     0.22     1 
2280790964  -26.78867    -60.62807    -0.01      0.12     0.12     1 
2280790965  -26.78813    -60.59580     0.45      0.29     0.53     2 
2280790966  -26.78758    -60.56354     0.41     -0.07     0.41     1 
2280790967  -26.78702    -60.53128     0.33      0.10     0.35     1 
2280790968  -26.78645    -60.49901     0.07     -0.24     0.25     1 
2280790969  -26.78588    -60.46675    -0.17     -0.00     0.17     1 
2280790970  -26.78530    -60.43449    -0.12     -0.08     0.15     1 
2280790971  -26.78471    -60.40223    -0.11      0.15     0.19     1 
2280790991  -26.83161    -62.17747    -0.14     -0.26     0.30     1 
2280790997  -26.83036    -61.98366    -0.16     -0.32     0.36     1 
2280790999  -26.82988    -61.91906    -0.34     -0.21     0.40     1 
2280791003  -26.82883    -61.78987    -0.09     -0.10     0.13     1 
2280791004  -26.82855    -61.75757    -0.19     -0.30     0.36     1 
2280791005  -26.82826    -61.72527    -0.22     -0.24     0.32     1 
2280791009  -26.82704    -61.59609    -0.06     -0.16     0.17     1 
2280791010  -26.82672    -61.56379    -0.12     -0.18     0.22     1 
2280791012  -26.82605    -61.49921     0.15     -0.06     0.16     1 
2280791013  -26.82570    -61.46692    -0.34     -0.17     0.38     1 
2280791014  -26.82534    -61.43462     0.00      0.11     0.11     1 
2280791018  -26.82386    -61.30546    -0.05      0.03     0.06     1 
2280791021  -26.82266    -61.20859    -0.05     -0.00     0.05     1 
2280791026  -26.82053    -61.04716    -0.07      0.01     0.07     1 
2280791030  -26.81869    -60.91804     0.04      0.25     0.26     1 
2280791031  -26.81821    -60.88575     0.01      0.19     0.19     1 
2280791032  -26.81772    -60.85348     0.11      0.14     0.17     1 
2280791034  -26.81673    -60.78892    -0.27      0.08     0.29     1 
2280791035  -26.81622    -60.75664     0.25     -0.00     0.25     1 
2280791036  -26.81570    -60.72436    -0.03     -0.12     0.13     1 
