==============================================================================
==============================================================================
Wed. Nov. 4 2015                  LANDSAT 5                       Time: 01:22
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601511035998_00057                          Path / Row - 228 / 79
Reference Image: L51CUB1088095130101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 97.1%
Rank   2 --  2.9%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
2280790713  -26.72964    -61.49957    -0.02      0.15     0.15     1 
2280790714  -26.72931    -61.46821    -0.00     -0.02     0.02     1 
2280790718  -26.72790    -61.34277     0.04     -0.45     0.45     1 
2280790720  -26.72715    -61.28005     0.11      0.00     0.11     1 
2280790724  -26.72557    -61.15463     0.08     -0.02     0.08     1 
2280790725  -26.72516    -61.12328     0.14     -0.04     0.15     1 
2280790732  -26.72209    -60.90382     0.08      0.10     0.13     1 
2280790735  -26.72067    -60.80977    -0.08      0.03     0.08     1 
2280790739  -26.71867    -60.68439     0.38      0.22     0.44     1 
2280790764  -26.76107    -62.25221    -0.23     -0.33     0.40     1 
2280790765  -26.76090    -62.22083     0.02     -0.24     0.24     1 
2280790766  -26.76072    -62.18945    -0.26      0.30     0.39     1 
2280790767  -26.76054    -62.15807    -0.01     -0.06     0.06     1 
2280790768  -26.76035    -62.12669     0.15      0.09     0.17     1 
2280790780  -26.75753    -61.75020    -0.39     -0.20     0.44     1 
2280790785  -26.75606    -61.59334     0.25     -0.23     0.34     1 
2280790787  -26.75542    -61.53061     0.32     -0.13     0.35     1 
2280790792  -26.75371    -61.37377     0.21     -0.27     0.34     1 
2280790797  -26.75182    -61.21695     0.19     -0.12     0.22     1 
2280790798  -26.75143    -61.18558    -0.18      0.06     0.19     1 
2280790801  -26.75019    -61.09150     0.08     -0.10     0.13     1 
2280790805  -26.74845    -60.96606    -0.26     -0.01     0.26     1 
2280790806  -26.74799    -60.93471     0.17      0.17     0.24     1 
2280790807  -26.74753    -60.90335     0.29      0.08     0.30     1 
2280790809  -26.74659    -60.84064     0.06      0.17     0.18     1 
2280790810  -26.74611    -60.80929    -0.09      0.13     0.16     1 
2280790812  -26.74513    -60.74658    -0.02     -0.25     0.25     1 
2280790813  -26.74462    -60.71523    -0.12     -0.22     0.26     1 
2280790814  -26.74412    -60.68388     0.02     -0.23     0.23     1 
2280790815  -26.74360    -60.65253    -0.05      0.23     0.24     1 
2280790816  -26.74308    -60.62118    -0.11      0.16     0.19     1 
2280790817  -26.74255    -60.58983     0.04     -0.41     0.41     1 
2280790819  -26.74147    -60.52714     0.35      0.16     0.39     1 
2280790846  -26.78520    -62.03235    -0.15     -0.14     0.20     1 
2280790852  -26.78378    -61.84406    -0.22     -0.23     0.31     1 
2280790853  -26.78352    -61.81268    -0.04     -0.10     0.11     1 
2280790855  -26.78298    -61.74992     0.39      0.06     0.39     1 
2280790856  -26.78270    -61.71854     0.03     -0.19     0.19     1 
2280790860  -26.78151    -61.59303     0.12     -0.09     0.15     1 
2280790861  -26.78120    -61.56165     0.08      0.07     0.11     1 
2280790862  -26.78088    -61.53028     0.05     -0.06     0.08     1 
2280790867  -26.77916    -61.37340     0.07     -0.24     0.25     1 
2280790870  -26.77805    -61.27929     0.17      0.24     0.29     1 
2280790876  -26.77564    -61.09107     0.11     -0.09     0.14     1 
2280790877  -26.77521    -61.05971     0.35     -0.21     0.41     1 
2280790878  -26.77478    -61.02834    -0.02     -0.01     0.02     1 
2280790882  -26.77298    -60.90288     0.06      0.31     0.32     1 
2280790883  -26.77251    -60.87152     0.07      0.18     0.19     1 
2280790885  -26.77155    -60.80880     0.29      0.19     0.34     1 
2280790888  -26.77006    -60.71472     0.05      0.07     0.08     1 
2280790889  -26.76956    -60.68336     0.02      0.06     0.07     1 
2280790890  -26.76904    -60.65200    -0.02      0.02     0.03     1 
2280790891  -26.76852    -60.62065     0.10     -0.15     0.18     1 
2280790892  -26.76798    -60.58929    -0.04     -0.01     0.05     1 
2280790895  -26.76635    -60.49523     0.43     -0.01     0.43     1 
2280790896  -26.76580    -60.46388     0.24      0.12     0.27     1 
2280790915  -26.81181    -62.22048     0.09     -0.17     0.19     1 
2280790917  -26.81145    -62.15770     0.02     -0.40     0.40     1 
2280790920  -26.81086    -62.06352    -0.20     -0.25     0.32     1 
2280790922  -26.81043    -62.00075     0.12     -0.38     0.40     1 
2280790928  -26.80898    -61.81242    -0.09     -0.14     0.16     1 
2280790930  -26.80844    -61.74964     0.01     -0.08     0.08     1 
2280790932  -26.80787    -61.68687    -0.10     -0.09     0.14     1 
2280790933  -26.80758    -61.65548    -0.32     -0.27     0.42     1 
2280790935  -26.80697    -61.59272     0.04     -0.23     0.23     1 
2280790937  -26.80633    -61.52995    -0.17      0.12     0.21     1 
2280790939  -26.80566    -61.46718     0.04     -0.02     0.05     1 
2280790940  -26.80532    -61.43580     0.16     -0.00     0.16     1 
2280790941  -26.80497    -61.40442     0.05     -0.00     0.05     1 
2280790945  -26.80350    -61.27890    -0.05     -0.28     0.29     1 
2280790946  -26.80311    -61.24753    -0.25      0.12     0.28     1 
2280790947  -26.80272    -61.21615     0.19     -0.05     0.20     1 
2280790953  -26.80022    -61.02790    -0.31      0.31     0.44     1 
2280790959  -26.79748    -60.83968    -0.02      0.10     0.10     1 
2280790960  -26.79699    -60.80831     0.06      0.05     0.08     1 
2280790962  -26.79601    -60.74557     0.02      0.05     0.05     1 
2280790963  -26.79551    -60.71421     0.12     -0.11     0.16     1 
2280790964  -26.79500    -60.68284     0.34      0.01     0.34     1 
2280790965  -26.79448    -60.65148     0.12      0.08     0.14     1 
2280790966  -26.79396    -60.62012     0.15      0.14     0.20     1 
2280790967  -26.79342    -60.58875     0.09      0.14     0.17     1 
2280790968  -26.79289    -60.55739     0.36      0.30     0.47     1 
2280790971  -26.79123    -60.46332    -0.18      0.09     0.20     1 
2280790972  -26.79067    -60.43196    -0.06      0.12     0.13     1 
2280790991  -26.83710    -62.18891     0.11     -0.24     0.27     1 
2280790992  -26.83691    -62.15751    -0.05     -0.13     0.14     1 
2280790995  -26.83632    -62.06332    -0.16     -0.15     0.22     1 
2280790998  -26.83567    -61.96912     0.04     -0.17     0.18     1 
2280791005  -26.83389    -61.74936    -0.12     -0.08     0.15     1 
2280791006  -26.83361    -61.71797     0.11     -0.05     0.12     1 
2280791011  -26.83210    -61.56101    -0.05     -0.14     0.15     1 
2280791015  -26.83077    -61.43545     0.08      0.15     0.17     1 
2280791018  -26.82970    -61.34129     0.13     -0.20     0.24     1 
2280791020  -26.82895    -61.27852     0.13     -0.13     0.18     1 
2280791027  -26.82610    -61.05884     0.21     -0.08     0.22     1 
2280791028  -26.82567    -61.02746     0.28     -0.13     0.31     1 
2280791031  -26.82433    -60.93332     0.08      0.20     0.21     1 
2280791034  -26.82292    -60.83919     0.39     -0.15     0.42     1 
2280791036  -26.82195    -60.77644     0.17     -0.45     0.49     1 
2280791037  -26.82145    -60.74507    -0.16      0.06     0.17     1 
2280791038  -26.82095    -60.71370     0.06     -0.20     0.21     1 
2280791039  -26.82044    -60.68233     0.18     -0.20     0.27     1 
2280791040  -26.81992    -60.65096     0.13     -0.03     0.14     1 
2280791041  -26.81939    -60.61959     0.02     -0.07     0.07     1 
2280791042  -26.81886    -60.58822     0.35     -0.07     0.36     1 
2280791043  -26.81833    -60.55685     0.18      0.35     0.40     1 
2280791045  -26.81723    -60.49412     0.05      0.24     0.24     1 
2280791047  -26.81610    -60.43138    -0.18      0.30     0.35     1 
2280791066  -26.86256    -62.18872     0.33     -0.30     0.44     1 
2280791073  -26.86112    -61.96889    -0.14     -0.31     0.34     1 
2280791074  -26.86089    -61.93749    -0.19     -0.13     0.23     1 
2280791087  -26.85723    -61.52929     0.07     -0.08     0.11     1 
2280791088  -26.85690    -61.49789     0.00      0.03     0.03     1 
2280791089  -26.85657    -61.46650     0.17      0.01     0.17     1 
2280791090  -26.85622    -61.43510     0.02     -0.04     0.05     1 
2280791092  -26.85551    -61.37231     0.16      0.03     0.17     1 
2280791093  -26.85515    -61.34092     0.23     -0.11     0.25     1 
2280791094  -26.85478    -61.30953     0.21     -0.01     0.21     1 
2280791095  -26.85440    -61.27813     0.10     -0.09     0.13     1 
2280791096  -26.85401    -61.24674    -0.29     -0.11     0.31     1 
2280791097  -26.85362    -61.21535     0.01      0.08     0.08     1 
2280791098  -26.85322    -61.18396     0.10      0.03     0.11     1 
2280791099  -26.85281    -61.15257     0.09      0.04     0.10     1 
2280791102  -26.85155    -61.05841     0.18     -0.23     0.29     1 
2280791104  -26.85067    -60.99563     0.12      0.06     0.13     1 
2280791106  -26.84977    -60.93286     0.01     -0.16     0.16     1 
2280791110  -26.84788    -60.80733    -0.23      0.41     0.47     1 
2280791111  -26.84739    -60.77595    -0.33     -0.06     0.34     1 
2280791112  -26.84689    -60.74457     0.16     -0.08     0.18     1 
2280791113  -26.84639    -60.71319     0.16      0.23     0.28     1 
2280791114  -26.84588    -60.68181    -0.18     -0.18     0.26     1 
2280791115  -26.84536    -60.65043     0.18      0.05     0.19     1 
2280791116  -26.84483    -60.61905    -0.16     -0.53     0.55     2 
2280791117  -26.84430    -60.58768     0.29      0.01     0.29     1 
2280791118  -26.84376    -60.55630    -0.12      0.32     0.34     1 
2280791119  -26.84322    -60.52493    -0.20     -0.03     0.20     1 
2280791120  -26.84266    -60.49355     0.21     -0.21     0.30     1 
2280791141  -26.88801    -62.18854     0.02     -0.08     0.08     1 
2280791144  -26.88744    -62.09431     0.04     -0.29     0.29     1 
2280791145  -26.88724    -62.06290     0.09     -0.39     0.40     1 
2280791146  -26.88703    -62.03149     0.14     -0.24     0.28     1 
2280791148  -26.88658    -61.96866     0.14     -0.12     0.19     1 
2280791156  -26.88452    -61.71740     0.08     -0.16     0.18     1 
2280791157  -26.88423    -61.68599    -0.06     -0.18     0.19     1 
2280791160  -26.88333    -61.59177     0.20     -0.29     0.35     1 
2280791162  -26.88269    -61.52896    -0.03     -0.20     0.20     1 
2280791164  -26.88202    -61.46616     0.10      0.01     0.11     1 
2280791165  -26.88167    -61.43475     0.09     -0.06     0.11     1 
2280791166  -26.88132    -61.40335    -0.01      0.10     0.10     1 
2280791167  -26.88096    -61.37195     0.05      0.01     0.05     1 
2280791168  -26.88060    -61.34055     0.03     -0.07     0.08     1 
2280791169  -26.88023    -61.30915     0.15     -0.10     0.18     1 
2280791170  -26.87985    -61.27775     0.17     -0.07     0.18     1 
2280791171  -26.87946    -61.24635    -0.09     -0.08     0.12     1 
2280791172  -26.87907    -61.21495    -0.15     -0.20     0.24     1 
2280791174  -26.87826    -61.15216    -0.05      0.03     0.06     1 
2280791179  -26.87612    -60.99518    -0.03      0.08     0.08     1 
2280791181  -26.87522    -60.93240     0.19      0.21     0.28     1 
2280791187  -26.87233    -60.74406    -0.13     -0.10     0.16     1 
2280791189  -26.87132    -60.68129     0.02      0.14     0.15     1 
2280791190  -26.87080    -60.64990     0.03      0.04     0.05     1 
2280791191  -26.87027    -60.61852     0.41     -0.14     0.43     1 
2280791192  -26.86974    -60.58714    -0.02      0.16     0.16     1 
2280791193  -26.86920    -60.55575     0.10      0.37     0.38     1 
2280791194  -26.86865    -60.52437    -0.15      0.24     0.28     1 
2280791195  -26.86810    -60.49299     0.18      0.28     0.34     1 
2280791196  -26.86754    -60.46161    -0.20      0.20     0.28     1 
2280791197  -26.86697    -60.43024     0.11     -0.14     0.18     1 
2280791216  -26.91347    -62.18836     0.22     -0.24     0.32     1 
2280791217  -26.91329    -62.15694    -0.01     -0.14     0.14     1 
2280791219  -26.91290    -62.09410    -0.05     -0.16     0.17     1 
2280791220  -26.91269    -62.06269     0.12     -0.35     0.37     1 
2280791221  -26.91248    -62.03127    -0.02     -0.24     0.24     1 
2280791223  -26.91204    -61.96843     0.07     -0.23     0.24     1 
2280791224  -26.91180    -61.93702     0.03     -0.23     0.23     1 
2280791225  -26.91156    -61.90560     0.30     -0.22     0.37     1 
2280791228  -26.91080    -61.81135     0.02     -0.26     0.26     1 
2280791232  -26.90969    -61.68569     0.01     -0.44     0.44     1 
2280791233  -26.90939    -61.65428    -0.04     -0.21     0.22     1 
2280791237  -26.90814    -61.52863     0.23     -0.52     0.57     2 
2280791238  -26.90781    -61.49722     0.11     -0.25     0.27     1 
2280791239  -26.90747    -61.46581     0.11     -0.10     0.15     1 
2280791240  -26.90713    -61.43440     0.13     -0.19     0.23     1 
2280791241  -26.90677    -61.40299    -0.14     -0.09     0.17     1 
2280791242  -26.90641    -61.37159    -0.04     -0.14     0.15     1 
2280791243  -26.90605    -61.34018    -0.00     -0.03     0.03     1 
2280791244  -26.90568    -61.30877     0.09     -0.10     0.14     1 
2280791245  -26.90530    -61.27736    -0.01     -0.04     0.04     1 
2280791246  -26.90491    -61.24596     0.08     -0.08     0.12     1 
2280791247  -26.90452    -61.21455     0.22     -0.05     0.22     1 
2280791251  -26.90287    -61.08894    -0.07      0.01     0.07     1 
2280791254  -26.90157    -60.99473     0.21     -0.17     0.27     1 
2280791256  -26.90066    -60.93194    -0.13     -0.08     0.15     1 
2280791259  -26.89925    -60.83774    -0.02     -0.12     0.12     1 
2280791260  -26.89876    -60.80635     0.44     -0.00     0.44     1 
2280791263  -26.89727    -60.71216     0.25      0.09     0.27     1 
2280791270  -26.89354    -60.49243     0.14      0.10     0.17     1 
2280791271  -26.89298    -60.46104     0.08     -0.01     0.08     1 
2280791272  -26.89241    -60.42966    -0.35      0.20     0.41     1 
2280791292  -26.93875    -62.15675    -0.09     -0.13     0.16     1 
2280791295  -26.93815    -62.06247     0.00     -0.13     0.13     1 
2280791300  -26.93702    -61.90535    -0.04     -0.04     0.05     1 
2280791303  -26.93626    -61.81108    -0.15     -0.55     0.57     2 
2280791305  -26.93571    -61.74824     0.05     -0.15     0.16     1 
2280791306  -26.93543    -61.71682    -0.06     -0.11     0.13     1 
2280791312  -26.93359    -61.52830    -0.16     -0.07     0.18     1 
2280791313  -26.93326    -61.49688     0.09      0.10     0.14     1 
2280791314  -26.93292    -61.46547     0.05     -0.09     0.11     1 
2280791315  -26.93258    -61.43405    -0.02      0.09     0.09     1 
2280791316  -26.93222    -61.40263     0.27     -0.51     0.58     2 
2280791317  -26.93186    -61.37122     0.07     -0.26     0.27     1 
2280791319  -26.93113    -61.30839     0.20     -0.33     0.38     1 
2280791320  -26.93075    -61.27698     0.24     -0.09     0.25     1 
2280791321  -26.93036    -61.24556     0.20     -0.08     0.22     1 
2280791322  -26.92996    -61.21415     0.05     -0.11     0.12     1 
2280791323  -26.92956    -61.18274     0.13     -0.02     0.13     1 
2280791325  -26.92874    -61.11992    -0.03     -0.02     0.04     1 
2280791326  -26.92832    -61.08851     0.03     -0.19     0.20     1 
2280791328  -26.92745    -61.02569     0.22      0.23     0.31     1 
2280791330  -26.92656    -60.96288     0.07      0.11     0.13     1 
2280791332  -26.92564    -60.90006     0.21      0.06     0.22     1 
2280791333  -26.92517    -60.86866     0.13      0.12     0.18     1 
2280791336  -26.92371    -60.77445     0.14      0.35     0.38     1 
2280791342  -26.92062    -60.58606     0.24      0.06     0.25     1 
2280791343  -26.92008    -60.55466     0.41      0.09     0.41     1 
2280791345  -26.91897    -60.49187    -0.04     -0.22     0.22     1 
2280791347  -26.91784    -60.42908    -0.02     -0.15     0.15     1 
2280791368  -26.96401    -62.12513    -0.06     -0.04     0.07     1 
2280791373  -26.96295    -61.96797    -0.19     -0.39     0.43     1 
2280791374  -26.96272    -61.93654     0.02      0.00     0.02     1 
2280791376  -26.96223    -61.87368    -0.04     -0.20     0.20     1 
2280791381  -26.96089    -61.71653    -0.12     -0.26     0.29     1 
2280791382  -26.96060    -61.68510     0.05     -0.14     0.15     1 
2280791386  -26.95937    -61.55940    -0.17     -0.52     0.55     2 
2280791389  -26.95837    -61.46512     0.05     -0.20     0.20     1 
2280791390  -26.95803    -61.43370     0.18     -0.17     0.24     1 
2280791391  -26.95768    -61.40228     0.11      0.02     0.11     1 
2280791392  -26.95732    -61.37085     0.06     -0.04     0.07     1 
2280791393  -26.95695    -61.33943     0.05     -0.12     0.13     1 
2280791394  -26.95658    -61.30801    -0.07     -0.16     0.18     1 
2280791395  -26.95620    -61.27659     0.20     -0.03     0.21     1 
2280791396  -26.95581    -61.24517     0.14      0.08     0.16     1 
2280791397  -26.95541    -61.21375    -0.03     -0.06     0.07     1 
2280791400  -26.95419    -61.11950     0.20     -0.04     0.20     1 
2280791401  -26.95377    -61.08808     0.05     -0.21     0.21     1 
2280791402  -26.95334    -61.05666     0.23     -0.09     0.24     1 
2280791407  -26.95108    -60.89959     0.11      0.20     0.23     1 
2280791409  -26.95013    -60.83677     0.08      0.16     0.18     1 
2280791410  -26.94965    -60.80536     0.02      0.14     0.14     1 
2280791411  -26.94916    -60.77395     0.04     -0.04     0.05     1 
2280791412  -26.94866    -60.74254     0.20      0.09     0.22     1 
2280791413  -26.94815    -60.71114    -0.06      0.17     0.18     1 
2280791420  -26.94441    -60.49131     0.25      0.03     0.25     1 
2280791421  -26.94385    -60.45991     0.02      0.04     0.05     1 
2280791422  -26.94328    -60.42851     0.20     -0.11     0.23     1 
2280791438  -26.99036    -62.28214     0.12     -0.20     0.23     1 
2280791452  -26.98743    -61.84199     0.21     -0.20     0.29     1 
2280791456  -26.98634    -61.71624     0.03     -0.02     0.04     1 
2280791457  -26.98605    -61.68481     0.03     -0.01     0.03     1 
2280791458  -26.98575    -61.65337     0.03     -0.14     0.14     1 
2280791460  -26.98514    -61.59051    -0.34     -0.02     0.34     1 
2280791462  -26.98450    -61.52764     0.30     -0.04     0.30     1 
2280791464  -26.98382    -61.46478    -0.32     -0.09     0.33     1 
2280791465  -26.98348    -61.43335     0.08     -0.33     0.34     1 
2280791468  -26.98240    -61.33906    -0.03     -0.18     0.18     1 
2280791469  -26.98203    -61.30763    -0.11     -0.00     0.11     1 
2280791470  -26.98165    -61.27620    -0.27      0.25     0.36     1 
2280791472  -26.98086    -61.21335     0.15     -0.19     0.24     1 
2280791476  -26.97921    -61.08765     0.10      0.12     0.15     1 
2280791478  -26.97835    -61.02480     0.20     -0.26     0.33     1 
2280791480  -26.97745    -60.96196    -0.04     -0.35     0.35     1 
2280791481  -26.97699    -60.93054     0.09      0.06     0.11     1 
2280791482  -26.97653    -60.89912     0.00     -0.09     0.09     1 
2280791485  -26.97509    -60.80487     0.09     -0.00     0.09     1 
2280791486  -26.97460    -60.77345    -0.16      0.11     0.19     1 
2280791488  -26.97359    -60.71062     0.25      0.06     0.25     1 
2280791490  -26.97256    -60.64780    -0.06     -0.01     0.06     1 
2280791491  -26.97203    -60.61638     0.11      0.03     0.11     1 
2280791492  -26.97149    -60.58497     0.08     -0.10     0.13     1 
2280791496  -26.96928    -60.45934     0.12      0.09     0.15     1 
2280791513  -27.01582    -62.28198    -0.12     -0.07     0.14     1 
2280791515  -27.01548    -62.21908    -0.04     -0.20     0.20     1 
2280791516  -27.01531    -62.18763    -0.10     -0.19     0.22     1 
2280791517  -27.01512    -62.15618     0.01     -0.21     0.21     1 
2280791518  -27.01493    -62.12474     0.04     -0.19     0.19     1 
2280791521  -27.01431    -62.03040     0.12     -0.25     0.28     1 
2280791523  -27.01386    -61.96750     0.20     -0.11     0.23     1 
2280791529  -27.01235    -61.77884     0.17     -0.27     0.32     1 
2280791530  -27.01208    -61.74739     0.05     -0.37     0.38     1 
2280791532  -27.01150    -61.68451    -0.04     -0.16     0.16     1 
2280791535  -27.01059    -61.59019    -0.07     -0.22     0.23     1 
2280791536  -27.01027    -61.55875     0.04     -0.06     0.07     1 
2280791537  -27.00995    -61.52731     0.15      0.03     0.16     1 
2280791538  -27.00962    -61.49587     0.22     -0.19     0.30     1 
2280791544  -27.00747    -61.30725     0.08     -0.20     0.22     1 
2280791545  -27.00709    -61.27581     0.14     -0.15     0.20     1 
2280791546  -27.00671    -61.24438    -0.14     -0.32     0.35     1 
2280791547  -27.00631    -61.21295    -0.08     -0.20     0.22     1 
2280791549  -27.00550    -61.15008     0.15     -0.07     0.16     1 
2280791550  -27.00508    -61.11865     0.05      0.09     0.10     1 
2280791552  -27.00423    -61.05579    -0.12      0.05     0.13     1 
2280791553  -27.00379    -61.02436     0.33     -0.01     0.33     1 
2280791554  -27.00335    -60.99293     0.06     -0.08     0.10     1 
2280791555  -27.00289    -60.96150    -0.15     -0.20     0.25     1 
2280791556  -27.00244    -60.93008     0.22      0.09     0.23     1 
2280791558  -27.00150    -60.86722    -0.13      0.10     0.16     1 
2280791559  -27.00102    -60.83580     0.01     -0.05     0.05     1 
2280791560  -27.00053    -60.80437    -0.05     -0.17     0.18     1 
2280791561  -27.00004    -60.77295    -0.04     -0.19     0.20     1 
2280791562  -26.99954    -60.74153    -0.37      0.34     0.50     2 
2280791563  -26.99903    -60.71011     0.18     -0.15     0.24     1 
2280791564  -26.99852    -60.67869     0.01      0.40     0.40     1 
2280791566  -26.99747    -60.61585     0.09      0.41     0.42     1 
2280791567  -26.99693    -60.58443     0.09     -0.03     0.10     1 
2280791569  -26.99584    -60.52159    -0.04      0.22     0.23     1 
2280791570  -26.99528    -60.49018     0.05     -0.18     0.18     1 
2280791571  -26.99472    -60.45876     0.19     -0.37     0.42     1 
2280791587  -27.04143    -62.31327     0.06      0.10     0.12     1 
2280791588  -27.04128    -62.28181     0.02     -0.05     0.06     1 
2280791590  -27.04094    -62.21890    -0.05     -0.07     0.09     1 
2280791591  -27.04076    -62.18745     0.00     -0.13     0.13     1 
2280791597  -27.03955    -61.99872    -0.26     -0.13     0.29     1 
2280791599  -27.03909    -61.93582    -0.26     -0.22     0.34     1 
2280791603  -27.03808    -61.81001    -0.05     -0.12     0.13     1 
2280791604  -27.03781    -61.77856    -0.03     -0.09     0.09     1 
2280791606  -27.03725    -61.71566    -0.04     -0.17     0.17     1 
2280791607  -27.03696    -61.68421     0.08      0.06     0.10     1 
2280791609  -27.03636    -61.62132     0.06     -0.11     0.13     1 
2280791614  -27.03473    -61.46408     0.44     -0.21     0.49     1 
2280791618  -27.03330    -61.33831    -0.02     -0.16     0.16     1 
2280791619  -27.03292    -61.30687     0.15     -0.11     0.19     1 
2280791620  -27.03254    -61.27542     0.14      0.06     0.15     1 
2280791621  -27.03215    -61.24398     0.04     -0.06     0.07     1 
2280791622  -27.03176    -61.21254     0.30     -0.14     0.33     1 
2280791625  -27.03053    -61.11823     0.04     -0.21     0.22     1 
2280791626  -27.03010    -61.08679    -0.04     -0.15     0.16     1 
2280791629  -27.02879    -60.99248     0.20      0.11     0.23     1 
2280791630  -27.02834    -60.96104     0.13     -0.08     0.15     1 
2280791631  -27.02788    -60.92961     0.00     -0.05     0.05     1 
2280791634  -27.02646    -60.83531    -0.01      0.05     0.05     1 
2280791635  -27.02597    -60.80388    -0.01      0.30     0.30     1 
2280791636  -27.02548    -60.77245     0.10     -0.18     0.21     1 
2280791637  -27.02498    -60.74102    -0.03     -0.10     0.10     1 
2280791638  -27.02447    -60.70959    -0.16     -0.14     0.21     1 
2280791641  -27.02291    -60.61531     0.07     -0.11     0.13     1 
2280791643  -27.02183    -60.55246     0.03      0.11     0.12     1 
