==============================================================================
==============================================================================
Sun. Feb. 22 2015                  LANDSAT 5                       Time: 02:38
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601502211844_00197                          Path / Row - 228 / 79
Reference Image: L51CUB1010299130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 65.7%
Rank   2 -- 32.2%
Rank   3 --  2.1%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280790850  -26.78714    -61.92641     0.41     -0.11     0.43     1 
2280790852  -26.78664    -61.86183     0.42     -0.29     0.51     2 
2280790853  -26.78637    -61.82955     0.44     -0.35     0.56     2 
2280790854  -26.78610    -61.79726     0.34      0.11     0.36     1 
2280790855  -26.78582    -61.76498     0.53     -0.25     0.58     2 
2280790856  -26.78554    -61.73269     0.45     -0.44     0.63     2 
2280790857  -26.78525    -61.70041     0.38      0.02     0.38     1 
2280790858  -26.78495    -61.66812     0.17     -0.08     0.19     1 
2280790860  -26.78432    -61.60356     0.38     -0.17     0.41     1 
2280790861  -26.78400    -61.57127     0.24      0.06     0.24     1 
2280790863  -26.78334    -61.50671     0.06     -0.09     0.11     1 
2280790865  -26.78264    -61.44215     0.39     -0.08     0.39     1 
2280790866  -26.78228    -61.40987     0.50      0.18     0.53     2 
2280790867  -26.78192    -61.37759     0.01     -0.19     0.19     1 
2280790868  -26.78154    -61.34531     0.14     -0.09     0.16     1 
2280790871  -26.78038    -61.24848    -0.17      0.47     0.50     2 
2280790881  -26.77602    -60.92575     0.01     -0.05     0.05     1 
2280790884  -26.77457    -60.82895     0.14     -0.19     0.24     1 
2280790885  -26.77407    -60.79668     0.19      0.17     0.25     1 
2280790888  -26.77253    -60.69989     0.16      0.14     0.22     1 
2280790889  -26.77200    -60.66763    -0.29      0.06     0.30     1 
2280790890  -26.77147    -60.63537    -0.01      0.13     0.13     1 
2280790891  -26.77093    -60.60310     0.11      0.01     0.11     1 
2280790892  -26.77038    -60.57084     0.45     -0.15     0.47     1 
2280790894  -26.76926    -60.50633    -0.08      0.04     0.09     1 
2280790895  -26.76869    -60.47407     0.08     -0.06     0.09     1 
2280790896  -26.76811    -60.44181    -0.02      0.03     0.04     1 
2280790922  -26.81330    -62.02306     0.31     -0.14     0.34     1 
2280790923  -26.81307    -61.99076     0.71     -0.42     0.83     2 
2280790928  -26.81183    -61.82929     0.33     -0.03     0.33     1 
2280790929  -26.81156    -61.79699     0.64     -0.22     0.68     2 
2280790930  -26.81128    -61.76470     0.69     -0.27     0.74     2 
2280790931  -26.81099    -61.73241     0.37     -0.02     0.37     1 
2280790933  -26.81040    -61.66783     0.53     -0.21     0.57     2 
2280790935  -26.80978    -61.60324     0.31     -0.07     0.32     1 
2280790936  -26.80946    -61.57095     0.27     -0.15     0.31     1 
2280790938  -26.80879    -61.50638     0.33      0.06     0.34     1 
2280790940  -26.80809    -61.44180     0.28     -0.02     0.28     1 
2280790945  -26.80622    -61.28037     0.21     -0.10     0.24     1 
2280790946  -26.80583    -61.24809     0.32      0.40     0.51     2 
2280790949  -26.80460    -61.15124     0.29     -0.07     0.30     1 
2280790954  -26.80240    -60.98984    -0.02     -0.00     0.02     1 
2280790956  -26.80147    -60.92529     0.14     -0.02     0.14     1 
2280790957  -26.80099    -60.89301    -0.02      0.27     0.27     1 
2280790960  -26.79951    -60.79619    -0.13      0.01     0.13     1 
2280790962  -26.79849    -60.73165     0.14     -0.17     0.22     1 
2280790963  -26.79797    -60.69938     0.35     -0.01     0.35     1 
2280790964  -26.79744    -60.66711    -0.02     -0.09     0.10     1 
2280790965  -26.79691    -60.63484    -0.02      0.07     0.08     1 
2280790966  -26.79637    -60.60257     0.03      0.08     0.09     1 
2280790967  -26.79582    -60.57030     0.01     -0.14     0.14     1 
2280790968  -26.79526    -60.53804     0.30      0.11     0.32     1 
2280790970  -26.79412    -60.47351    -0.11     -0.08     0.14     1 
2280790971  -26.79354    -60.44124    -0.01      0.04     0.04     1 
2280790972  -26.79295    -60.40898     0.03     -0.08     0.09     1 
2280790989  -26.84031    -62.28128    -0.06      0.04     0.07     1 
2280790992  -26.83978    -62.18436     0.49     -0.07     0.49     1 
2280790998  -26.83853    -61.99054     0.31     -0.29     0.42     1 
2280790999  -26.83829    -61.95823     0.51     -0.34     0.61     2 
2280791001  -26.83780    -61.89363     0.59     -0.25     0.64     2 
2280791002  -26.83755    -61.86133     0.64     -0.29     0.70     2 
2280791004  -26.83701    -61.79673     0.36      0.03     0.36     1 
2280791005  -26.83674    -61.76443     0.40      0.08     0.40     1 
2280791006  -26.83645    -61.73213     0.65     -0.28     0.71     2 
2280791010  -26.83523    -61.60293     0.43     -0.10     0.44     1 
2280791011  -26.83491    -61.57064     0.42     -0.45     0.61     2 
2280791013  -26.83424    -61.50604     0.50     -0.03     0.51     2 
2280791014  -26.83390    -61.47375     0.63      0.25     0.68     2 
2280791015  -26.83355    -61.44145     0.42     -0.18     0.45     1 
2280791018  -26.83244    -61.34457     0.46     -0.19     0.50     1 
2280791019  -26.83206    -61.31228     0.30     -0.08     0.32     1 
2280791027  -26.82875    -61.05396     0.34     -0.24     0.42     1 
2280791033  -26.82595    -60.86026     0.45     -0.20     0.49     1 
2280791036  -26.82445    -60.76342     0.67      0.01     0.67     2 
2280791037  -26.82393    -60.73114     0.01     -0.29     0.29     1 
