==============================================================================
==============================================================================
Mon. Nov. 23 2015                  LANDSAT 5                       Time: 04:02
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601511223829_00008                          Path / Row - 230 / 77
Reference Image: L51CUB1092104130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2300770557  -23.79315    -64.08709    -0.01     -0.03     0.03     1 
2300770558  -23.79336    -64.05677     0.03      0.02     0.04     1 
2300770559  -23.79357    -64.02644    -0.00     -0.11     0.11     1 
2300770560  -23.79377    -63.99611    -0.03     -0.03     0.04     1 
2300770561  -23.79396    -63.96578     0.03      0.04     0.04     1 
2300770562  -23.79415    -63.93546    -0.06     -0.03     0.07     1 
2300770563  -23.79433    -63.90513    -0.03     -0.03     0.04     1 
2300770564  -23.79450    -63.87480    -0.00     -0.02     0.02     1 
2300770565  -23.79467    -63.84447    -0.02     -0.02     0.03     1 
2300770566  -23.79483    -63.81414     0.00     -0.02     0.02     1 
2300770567  -23.79499    -63.78381    -0.03     -0.02     0.03     1 
2300770568  -23.79514    -63.75348     0.03     -0.04     0.05     1 
2300770570  -23.79543    -63.69282    -0.10     -0.09     0.13     1 
2300770571  -23.79556    -63.66249    -0.05      0.02     0.06     1 
2300770572  -23.79569    -63.63216    -0.01     -0.02     0.02     1 
2300770573  -23.79581    -63.60183     0.04      0.02     0.04     1 
2300770574  -23.79593    -63.57150     0.03      0.11     0.11     1 
2300770575  -23.79603    -63.54117    -0.01     -0.01     0.02     1 
2300770576  -23.79614    -63.51084    -0.00      0.02     0.02     1 
2300770577  -23.79623    -63.48051    -0.09      0.09     0.12     1 
2300770578  -23.79633    -63.45018     0.01      0.02     0.02     1 
2300770579  -23.79641    -63.41985    -0.00     -0.01     0.01     1 
2300770580  -23.79649    -63.38951    -0.00      0.03     0.03     1 
2300770581  -23.79657    -63.35918    -0.03      0.05     0.06     1 
2300770582  -23.79663    -63.32885     0.05      0.02     0.05     1 
2300770616  -23.81389    -64.57256     0.10      0.08     0.13     1 
2300770617  -23.81420    -64.54224    -0.04     -0.01     0.05     1 
2300770618  -23.81450    -64.51191    -0.07     -0.04     0.08     1 
2300770619  -23.81480    -64.48159     0.03     -0.07     0.08     1 
2300770620  -23.81508    -64.45126     0.01      0.05     0.05     1 
2300770621  -23.81537    -64.42093    -0.07      0.24     0.25     1 
2300770622  -23.81564    -64.39060    -0.03     -0.01     0.03     1 
2300770623  -23.81591    -64.36028    -0.09      0.06     0.11     1 
2300770624  -23.81618    -64.32995    -0.04      0.04     0.06     1 
2300770625  -23.81644    -64.29962    -0.04     -0.07     0.08     1 
2300770626  -23.81669    -64.26929    -0.06      0.04     0.07     1 
2300770627  -23.81694    -64.23896    -0.06     -0.00     0.06     1 
2300770628  -23.81718    -64.20863    -0.18     -0.02     0.18     1 
2300770629  -23.81741    -64.17830    -0.02     -0.03     0.03     1 
2300770630  -23.81764    -64.14796    -0.05     -0.08     0.09     1 
2300770631  -23.81786    -64.11763    -0.08     -0.06     0.10     1 
2300770632  -23.81808    -64.08730     0.01     -0.05     0.05     1 
2300770633  -23.81829    -64.05697     0.03      0.02     0.04     1 
2300770634  -23.81849    -64.02664    -0.01     -0.01     0.02     1 
2300770635  -23.81869    -63.99630    -0.04     -0.05     0.06     1 
2300770636  -23.81889    -63.96597    -0.02      0.06     0.07     1 
2300770637  -23.81907    -63.93564    -0.01     -0.01     0.01     1 
2300770638  -23.81925    -63.90530     0.02     -0.04     0.04     1 
2300770639  -23.81943    -63.87497    -0.03     -0.04     0.05     1 
2300770640  -23.81960    -63.84463    -0.02     -0.04     0.05     1 
2300770641  -23.81976    -63.81430    -0.02     -0.05     0.05     1 
2300770642  -23.81992    -63.78396     0.03     -0.07     0.07     1 
2300770643  -23.82007    -63.75363     0.04     -0.06     0.07     1 
2300770645  -23.82035    -63.69296     0.01      0.00     0.02     1 
2300770646  -23.82049    -63.66262    -0.00      0.02     0.02     1 
2300770647  -23.82062    -63.63228    -0.01     -0.01     0.02     1 
2300770648  -23.82074    -63.60195     0.03     -0.00     0.03     1 
2300770649  -23.82085    -63.57161     0.02     -0.03     0.03     1 
2300770650  -23.82096    -63.54127     0.04     -0.01     0.04     1 
2300770651  -23.82107    -63.51094     0.01      0.05     0.05     1 
2300770652  -23.82116    -63.48060     0.00     -0.03     0.03     1 
2300770653  -23.82126    -63.45026     0.01     -0.03     0.03     1 
2300770654  -23.82134    -63.41992     0.02     -0.04     0.04     1 
2300770655  -23.82142    -63.38959     0.03     -0.00     0.03     1 
2300770656  -23.82149    -63.35925     0.00      0.03     0.03     1 
2300770657  -23.82156    -63.32891     0.02      0.01     0.02     1 
2300770658  -23.82162    -63.29857     0.00      0.02     0.02     1 
2300770659  -23.82168    -63.26823    -0.00      0.01     0.01     1 
2300770660  -23.82173    -63.23790    -0.03      0.03     0.04     1 
2300770661  -23.82177    -63.20756    -0.01      0.04     0.04     1 
2300770662  -23.82181    -63.17722    -0.01      0.04     0.04     1 
2300770664  -23.82187    -63.11654     0.04      0.04     0.06     1 
2300770691  -23.83881    -64.57286    -0.19      0.06     0.19     1 
2300770692  -23.83912    -64.54253    -0.04      0.10     0.11     1 
2300770693  -23.83942    -64.51220     0.06     -0.01     0.06     1 
2300770694  -23.83972    -64.48187    -0.00      0.04     0.04     1 
2300770695  -23.84001    -64.45154    -0.03      0.10     0.10     1 
2300770696  -23.84029    -64.42120    -0.02      0.07     0.07     1 
2300770697  -23.84056    -64.39087    -0.06      0.00     0.06     1 
2300770698  -23.84083    -64.36053    -0.00     -0.06     0.06     1 
2300770699  -23.84110    -64.33020    -0.04      0.02     0.05     1 
2300770701  -23.84161    -64.26953     0.15     -0.15     0.21     1 
2300770703  -23.84210    -64.20886    -0.03      0.05     0.06     1 
2300770704  -23.84233    -64.17852    -0.02      0.07     0.07     1 
2300770705  -23.84256    -64.14818    -0.06     -0.04     0.07     1 
2300770706  -23.84279    -64.11785    -0.02     -0.02     0.02     1 
2300770707  -23.84300    -64.08751    -0.05     -0.08     0.09     1 
2300770708  -23.84322    -64.05717    -0.01     -0.06     0.06     1 
2300770709  -23.84342    -64.02683     0.01     -0.02     0.02     1 
2300770710  -23.84362    -63.99649     0.04     -0.00     0.04     1 
2300770711  -23.84381    -63.96615     0.06     -0.06     0.08     1 
2300770712  -23.84400    -63.93581    -0.01     -0.04     0.04     1 
2300770713  -23.84418    -63.90548     0.02     -0.05     0.06     1 
2300770714  -23.84436    -63.87514     0.02      0.01     0.02     1 
2300770715  -23.84453    -63.84479     0.03      0.02     0.04     1 
2300770716  -23.84469    -63.81445    -0.03     -0.02     0.04     1 
2300770717  -23.84485    -63.78411    -0.01     -0.05     0.05     1 
2300770718  -23.84500    -63.75377     0.01     -0.10     0.10     1 
2300770719  -23.84514    -63.72343     0.03     -0.07     0.07     1 
2300770720  -23.84528    -63.69309     0.02     -0.11     0.11     1 
