==============================================================================
==============================================================================
Wed. Nov. 19 2014                  LANDSAT 5                       Time: 03:27
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601411188997_00001                          Path / Row - 228 / 79
Reference Image: L51CUB1088079130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 94.2%
Rank   2 --  5.8%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
2280790689  -26.73291    -62.25541     0.07     -0.38     0.38     1 
2280790690  -26.73275    -62.22404     0.27     -0.24     0.37     1 
2280790691  -26.73257    -62.19267     0.03     -0.17     0.17     1 
2280790692  -26.73239    -62.16130     0.16     -0.30     0.34     1 
2280790701  -26.73044    -61.87899    -0.05     -0.08     0.10     1 
2280790706  -26.72911    -61.72216     0.01     -0.31     0.31     1 
2280790710  -26.72793    -61.59671     0.01     -0.03     0.03     1 
2280790711  -26.72761    -61.56534     0.26      0.08     0.28     1 
2280790713  -26.72696    -61.50262     0.06      0.21     0.22     1 
2280790714  -26.72663    -61.47126     0.12     -0.13     0.17     1 
2280790716  -26.72594    -61.40854     0.01     -0.19     0.19     1 
2280790718  -26.72522    -61.34582     0.23     -0.14     0.27     1 
2280790720  -26.72448    -61.28311     0.25     -0.15     0.29     1 
2280790732  -26.71942    -60.90688     0.07     -0.11     0.13     1 
2280790764  -26.75837    -62.25524    -0.29     -0.16     0.33     1 
2280790765  -26.75821    -62.22386     0.18     -0.24     0.30     1 
2280790767  -26.75785    -62.16111     0.06     -0.10     0.12     1 
2280790780  -26.75485    -61.75324    -0.11     -0.13     0.17     1 
2280790784  -26.75369    -61.62776     0.30     -0.30     0.42     1 
2280790785  -26.75338    -61.59639     0.31     -0.22     0.38     1 
2280790793  -26.75067    -61.34546     0.33     -0.08     0.34     1 
2280790797  -26.74915    -61.22000     0.12     -0.19     0.22     1 
2280790801  -26.74752    -61.09456    -0.00     -0.22     0.22     1 
2280790804  -26.74623    -61.00048     0.09     -0.19     0.21     1 
2280790806  -26.74533    -60.93777     0.35     -0.05     0.35     1 
2280790807  -26.74487    -60.90641     0.36     -0.03     0.37     1 
2280790808  -26.74440    -60.87506     0.42      0.01     0.42     1 
2280790809  -26.74393    -60.84370     0.13     -0.07     0.15     1 
2280790810  -26.74345    -60.81235     0.05     -0.03     0.06     1 
2280790812  -26.74247    -60.74965     0.49     -0.05     0.49     1 
2280790813  -26.74197    -60.71830    -0.03     -0.53     0.53     2 
2280790814  -26.74146    -60.68695     0.36     -0.16     0.40     1 
2280790815  -26.74094    -60.65560     0.26      0.11     0.29     1 
2280790816  -26.74042    -60.62425     0.05      0.03     0.06     1 
2280790817  -26.73989    -60.59290     0.33     -0.11     0.34     1 
2280790842  -26.78331    -62.16092     0.05     -0.35     0.36     1 
2280790846  -26.78251    -62.03539     0.10     -0.11     0.15     1 
2280790852  -26.78110    -61.84710    -0.01     -0.31     0.31     1 
2280790853  -26.78084    -61.81573     0.08     -0.17     0.19     1 
2280790855  -26.78030    -61.75297     0.40      0.10     0.41     1 
2280790856  -26.78002    -61.72159     0.15     -0.21     0.26     1 
2280790860  -26.77883    -61.59608     0.27     -0.13     0.30     1 
2280790861  -26.77852    -61.56470     0.04     -0.02     0.05     1 
2280790862  -26.77820    -61.53333     0.12     -0.12     0.17     1 
2280790867  -26.77649    -61.37646     0.26     -0.07     0.27     1 
2280790868  -26.77612    -61.34509     0.16     -0.17     0.24     1 
2280790870  -26.77538    -61.28235     0.22      0.10     0.24     1 
2280790875  -26.77339    -61.12550     0.21     -0.08     0.23     1 
2280790878  -26.77211    -61.03140     0.08     -0.11     0.14     1 
2280790879  -26.77167    -61.00004     0.23      0.01     0.23     1 
2280790882  -26.77031    -60.90595     0.25      0.13     0.28     1 
2280790883  -26.76985    -60.87459     0.11      0.01     0.11     1 
2280790884  -26.76937    -60.84322    -0.58      0.34     0.67     2 
2280790887  -26.76791    -60.74915     0.21     -0.01     0.21     1 
2280790888  -26.76741    -60.71779     0.27     -0.13     0.31     1 
2280790889  -26.76690    -60.68643     0.12     -0.26     0.29     1 
2280790890  -26.76638    -60.65507     0.09     -0.16     0.19     1 
2280790891  -26.76586    -60.62372     0.22     -0.17     0.28     1 
2280790893  -26.76479    -60.56101     0.27     -0.40     0.48     1 
2280790894  -26.76425    -60.52966    -0.17      0.05     0.17     1 
2280790915  -26.80912    -62.22352     0.16     -0.29     0.33     1 
2280790917  -26.80877    -62.16074     0.19     -0.35     0.40     1 
2280790919  -26.80838    -62.09795     0.31     -0.04     0.31     1 
2280790920  -26.80817    -62.06656    -0.07     -0.27     0.28     1 
2280790922  -26.80775    -62.00379     0.38     -0.19     0.43     1 
2280790928  -26.80630    -61.81546    -0.09     -0.15     0.18     1 
2280790929  -26.80603    -61.78407     0.27     -0.01     0.27     1 
2280790930  -26.80576    -61.75269     0.14     -0.14     0.20     1 
2280790932  -26.80519    -61.68992     0.02     -0.12     0.13     1 
2280790933  -26.80490    -61.65853    -0.02      0.06     0.06     1 
2280790935  -26.80429    -61.59577     0.36     -0.11     0.37     1 
2280790936  -26.80397    -61.56438     0.11     -0.35     0.37     1 
2280790937  -26.80365    -61.53300     0.04      0.09     0.10     1 
2280790939  -26.80299    -61.47024     0.07     -0.20     0.21     1 
2280790940  -26.80264    -61.43886     0.13     -0.07     0.15     1 
2280790946  -26.80044    -61.25059    -0.13     -0.12     0.17     1 
2280790959  -26.79481    -60.84274     0.27      0.08     0.29     1 
2280790962  -26.79335    -60.74864     0.37      0.06     0.38     1 
2280790963  -26.79285    -60.71728     0.28     -0.17     0.32     1 
2280790964  -26.79234    -60.68592     0.28      0.02     0.28     1 
2280790965  -26.79182    -60.65455     0.14      0.01     0.14     1 
2280790966  -26.79130    -60.62319     0.52      0.02     0.52     2 
2280790967  -26.79077    -60.59183     0.32     -0.22     0.38     1 
2280790972  -26.78802    -60.43503     0.05     -0.04     0.06     1 
2280790991  -26.83441    -62.19194     0.11     -0.15     0.18     1 
2280790992  -26.83422    -62.16055     0.10     -0.14     0.18     1 
2280790995  -26.83363    -62.06636    -0.11     -0.16     0.19     1 
2280790997  -26.83320    -62.00356     0.26     -0.25     0.36     1 
2280790998  -26.83298    -61.97217     0.03     -0.26     0.26     1 
2280791000  -26.83251    -61.90938     0.11     -0.06     0.12     1 
2280791005  -26.83121    -61.75241    -0.07     -0.09     0.12     1 
2280791006  -26.83093    -61.72102     0.14     -0.16     0.22     1 
2280791009  -26.83005    -61.62684     0.46     -0.41     0.62     2 
2280791011  -26.82943    -61.56406     0.07     -0.14     0.16     1 
2280791015  -26.82810    -61.43851     0.20     -0.15     0.25     1 
2280791018  -26.82703    -61.34435     0.25     -0.28     0.38     1 
2280791020  -26.82628    -61.28158     0.20     -0.19     0.28     1 
2280791028  -26.82300    -61.03052     0.16     -0.18     0.24     1 
2280791034  -26.82026    -60.84226     0.38     -0.03     0.38     1 
2280791035  -26.81978    -60.81089     0.44     -0.44     0.62     2 
2280791036  -26.81929    -60.77951     0.17     -0.46     0.49     1 
2280791037  -26.81879    -60.74814    -0.03      0.04     0.05     1 
2280791038  -26.81829    -60.71677     0.22     -0.33     0.39     1 
2280791039  -26.81778    -60.68540     0.38     -0.28     0.47     1 
2280791041  -26.81674    -60.62266     0.05      0.05     0.08     1 
2280791042  -26.81621    -60.59129     0.25      0.04     0.25     1 
2280791043  -26.81567    -60.55992     0.46     -0.03     0.46     1 
2280791044  -26.81513    -60.52856    -0.28     -0.10     0.30     1 
2280791045  -26.81457    -60.49719     0.33      0.22     0.40     1 
2280791065  -26.86004    -62.22317    -0.42      0.18     0.46     1 
2280791066  -26.85986    -62.19176     0.31     -0.42     0.52     2 
2280791067  -26.85968    -62.16036     0.19     -0.40     0.44     1 
2280791073  -26.85844    -61.97194    -0.02     -0.44     0.44     1 
2280791074  -26.85821    -61.94054    -0.02     -0.23     0.23     1 
2280791079  -26.85694    -61.78353    -0.18     -0.23     0.29     1 
2280791082  -26.85610    -61.68933     0.34     -0.10     0.36     1 
2280791087  -26.85456    -61.53234     0.16      0.15     0.22     1 
2280791088  -26.85423    -61.50095     0.13      0.00     0.13     1 
2280791089  -26.85389    -61.46955     0.25     -0.10     0.27     1 
2280791090  -26.85355    -61.43816     0.14      0.01     0.14     1 
2280791092  -26.85284    -61.37537     0.23      0.02     0.23     1 
2280791093  -26.85248    -61.34398     0.26     -0.10     0.28     1 
2280791094  -26.85211    -61.31259     0.24     -0.02     0.24     1 
2280791095  -26.85173    -61.28119     0.27     -0.13     0.30     1 
2280791096  -26.85134    -61.24980    -0.12      0.01     0.12     1 
2280791097  -26.85095    -61.21841     0.23     -0.00     0.23     1 
2280791098  -26.85055    -61.18702     0.09     -0.06     0.11     1 
2280791099  -26.85015    -61.15563     0.32      0.03     0.32     1 
2280791101  -26.84931    -61.09286     0.06     -0.24     0.25     1 
2280791102  -26.84888    -61.06147     0.29     -0.25     0.38     1 
2280791104  -26.84801    -60.99870     0.25     -0.03     0.25     1 
2280791106  -26.84711    -60.93593     0.04     -0.37     0.37     1 
2280791110  -26.84522    -60.81040     0.12      0.29     0.32     1 
2280791111  -26.84473    -60.77902     0.21      0.09     0.23     1 
2280791112  -26.84423    -60.74764     0.24     -0.02     0.24     1 
2280791113  -26.84373    -60.71626    -0.03      0.28     0.28     1 
2280791114  -26.84322    -60.68488    -0.26     -0.13     0.29     1 
2280791115  -26.84270    -60.65350     0.38     -0.07     0.39     1 
2280791116  -26.84218    -60.62213     0.18     -0.62     0.65     2 
2280791118  -26.84111    -60.55938     0.07      0.10     0.13     1 
2280791119  -26.84056    -60.52800     0.12     -0.11     0.17     1 
2280791120  -26.84001    -60.49663     0.36     -0.25     0.43     1 
2280791123  -26.83831    -60.40252     0.18      0.10     0.21     1 
2280791139  -26.88567    -62.25441     0.18      0.06     0.19     1 
2280791141  -26.88532    -62.19158     0.30      0.08     0.31     1 
2280791144  -26.88475    -62.09735    -0.19     -0.23     0.30     1 
2280791145  -26.88455    -62.06594     0.15     -0.06     0.16     1 
2280791148  -26.88389    -61.97171     0.34     -0.31     0.46     1 
2280791156  -26.88184    -61.72044     0.36     -0.06     0.37     1 
2280791157  -26.88155    -61.68904     0.03     -0.12     0.13     1 
2280791159  -26.88096    -61.62623     0.21     -0.10     0.23     1 
2280791160  -26.88065    -61.59482     0.40     -0.10     0.41     1 
2280791162  -26.88001    -61.53202     0.05     -0.24     0.24     1 
2280791164  -26.87934    -61.46921     0.29      0.03     0.29     1 
2280791165  -26.87900    -61.43781     0.23      0.08     0.24     1 
2280791166  -26.87865    -61.40641     0.03      0.26     0.26     1 
2280791167  -26.87829    -61.37501     0.20      0.04     0.21     1 
2280791168  -26.87793    -61.34361     0.14     -0.14     0.19     1 
2280791169  -26.87756    -61.31221     0.26     -0.13     0.29     1 
2280791170  -26.87718    -61.28081     0.40     -0.24     0.47     1 
2280791171  -26.87679    -61.24941     0.34     -0.18     0.38     1 
2280791172  -26.87640    -61.21801    -0.01     -0.21     0.21     1 
2280791174  -26.87559    -61.15522     0.05      0.04     0.07     1 
2280791177  -26.87433    -61.06104    -0.30      0.06     0.30     1 
2280791179  -26.87346    -60.99825     0.00      0.08     0.08     1 
2280791181  -26.87255    -60.93547     0.39     -0.27     0.48     1 
2280791182  -26.87209    -60.90407     0.50     -0.04     0.50     2 
2280791184  -26.87114    -60.84130     0.01     -0.23     0.23     1 
2280791187  -26.86968    -60.74713     0.01     -0.05     0.05     1 
2280791188  -26.86917    -60.71575     0.22     -0.24     0.33     1 
2280791189  -26.86866    -60.68436     0.16     -0.11     0.19     1 
2280791191  -26.86762    -60.62159     0.13     -0.33     0.35     1 
2280791192  -26.86708    -60.59021     0.03      0.05     0.06     1 
2280791196  -26.86489    -60.46469    -0.21     -0.12     0.24     1 
2280791197  -26.86432    -60.43331     0.30     -0.38     0.49     1 
2280791214  -26.91113    -62.25424    -0.34     -0.27     0.44     1 
2280791216  -26.91078    -62.19140     0.28     -0.40     0.49     1 
2280791217  -26.91060    -62.15998     0.10     -0.14     0.17     1 
2280791218  -26.91041    -62.12857     0.08     -0.17     0.19     1 
2280791219  -26.91021    -62.09715     0.10     -0.21     0.23     1 
2280791220  -26.91001    -62.06573     0.23     -0.53     0.58     2 
2280791223  -26.90935    -61.97148     0.11     -0.20     0.23     1 
2280791224  -26.90912    -61.94006     0.09     -0.28     0.29     1 
2280791225  -26.90888    -61.90864     0.32     -0.32     0.45     1 
2280791228  -26.90812    -61.81440     0.10     -0.27     0.29     1 
2280791233  -26.90671    -61.65733     0.13     -0.23     0.27     1 
2280791237  -26.90546    -61.53169     0.27     -0.22     0.34     1 
2280791238  -26.90513    -61.50028     0.19     -0.26     0.33     1 
2280791239  -26.90480    -61.46887     0.13     -0.09     0.16     1 
2280791240  -26.90445    -61.43746     0.14     -0.12     0.18     1 
2280791241  -26.90410    -61.40605    -0.20     -0.03     0.20     1 
2280791242  -26.90374    -61.37464     0.15     -0.09     0.17     1 
2280791243  -26.90338    -61.34324     0.21     -0.03     0.21     1 
2280791244  -26.90301    -61.31183     0.38      0.08     0.39     1 
2280791245  -26.90263    -61.28042     0.21     -0.00     0.21     1 
2280791246  -26.90224    -61.24902     0.31     -0.17     0.36     1 
2280791247  -26.90185    -61.21761    -0.41     -0.16     0.44     1 
2280791251  -26.90021    -61.09200     0.22      0.02     0.22     1 
2280791254  -26.89890    -60.99780     0.21     -0.19     0.28     1 
2280791256  -26.89800    -60.93500    -0.11     -0.13     0.17     1 
2280791259  -26.89659    -60.84081    -0.01     -0.22     0.22     1 
2280791263  -26.89461    -60.71524     0.35      0.17     0.39     1 
2280791264  -26.89410    -60.68384     0.25     -0.25     0.35     1 
2280791269  -26.89144    -60.52690     0.06     -0.25     0.26     1 
2280791270  -26.89089    -60.49551     0.12      0.01     0.12     1 
2280791272  -26.88976    -60.43274    -0.00      0.17     0.17     1 
2280791292  -26.93606    -62.15980     0.06     -0.23     0.24     1 
2280791295  -26.93546    -62.06552     0.08     -0.10     0.13     1 
2280791298  -26.93481    -61.97125     0.02     -0.21     0.21     1 
2280791300  -26.93434    -61.90840     0.09     -0.10     0.14     1 
2280791305  -26.93303    -61.75129     0.09     -0.13     0.16     1 
2280791306  -26.93275    -61.71987     0.21     -0.26     0.34     1 
2280791307  -26.93246    -61.68845    -0.05     -0.28     0.28     1 
2280791312  -26.93091    -61.53136    -0.03     -0.13     0.14     1 
2280791314  -26.93025    -61.46852     0.10     -0.12     0.15     1 
2280791315  -26.92990    -61.43711     0.03     -0.19     0.19     1 
2280791317  -26.92919    -61.37428     0.20     -0.30     0.36     1 
2280791320  -26.92807    -61.28004     0.33     -0.27     0.43     1 
2280791321  -26.92769    -61.24863     0.36     -0.03     0.36     1 
2280791322  -26.92730    -61.21721     0.20     -0.24     0.32     1 
2280791325  -26.92607    -61.12298     0.40     -0.02     0.40     1 
2280791326  -26.92565    -61.09157     0.20     -0.15     0.25     1 
2280791330  -26.92390    -60.96594     0.26      0.06     0.26     1 
2280791332  -26.92298    -60.90313     0.30     -0.02     0.30     1 
2280791333  -26.92251    -60.87173     0.31      0.01     0.32     1 
2280791344  -26.91688    -60.52634     0.01     -0.03     0.03     1 
2280791345  -26.91632    -60.49495     0.08     -0.40     0.41     1 
2280791347  -26.91519    -60.43216     0.05     -0.28     0.29     1 
2280791368  -26.96132    -62.12817    -0.04     -0.07     0.08     1 
2280791376  -26.95954    -61.87673     0.05     -0.17     0.18     1 
2280791377  -26.95929    -61.84530     0.12     -0.22     0.25     1 
2280791383  -26.95762    -61.65673     0.19     -0.11     0.22     1 
2280791387  -26.95637    -61.53103     0.10     -0.28     0.30     1 
2280791389  -26.95570    -61.46818     0.13     -0.23     0.26     1 
2280791390  -26.95535    -61.43676     0.33     -0.14     0.36     1 
2280791391  -26.95500    -61.40534     0.15     -0.22     0.27     1 
2280791392  -26.95464    -61.37391     0.08     -0.13     0.16     1 
2280791394  -26.95390    -61.31107     0.14     -0.19     0.23     1 
2280791395  -26.95352    -61.27965     0.30     -0.14     0.33     1 
2280791396  -26.95314    -61.24823     0.20     -0.09     0.22     1 
2280791397  -26.95274    -61.21681     0.05     -0.12     0.13     1 
2280791401  -26.95110    -61.09115     0.29     -0.43     0.51     2 
2280791402  -26.95067    -61.05973     0.12     -0.24     0.27     1 
2280791407  -26.94842    -60.90266     0.29      0.32     0.43     1 
2280791408  -26.94795    -60.87125    -0.01     -0.06     0.06     1 
2280791409  -26.94747    -60.83984     0.09     -0.09     0.12     1 
2280791410  -26.94699    -60.80843     0.23      0.06     0.24     1 
2280791411  -26.94650    -60.77703     0.14     -0.12     0.18     1 
2280791412  -26.94600    -60.74562     0.05     -0.23     0.24     1 
2280791414  -26.94498    -60.68280    -0.28     -0.37     0.46     1 
2280791421  -26.94120    -60.46299     0.08     -0.03     0.08     1 
2280791446  -26.98617    -62.03366     0.10     -0.09     0.13     1 
2280791452  -26.98475    -61.84504    -0.02     -0.38     0.38     1 
2280791456  -26.98366    -61.71930    -0.02     -0.10     0.10     1 
2280791457  -26.98337    -61.68786     0.06     -0.14     0.15     1 
2280791458  -26.98307    -61.65643     0.11     -0.13     0.17     1 
2280791460  -26.98246    -61.59356    -0.24     -0.14     0.28     1 
2280791461  -26.98214    -61.56213     0.18     -0.61     0.64     2 
2280791462  -26.98182    -61.53070     0.30     -0.13     0.32     1 
2280791465  -26.98081    -61.43641     0.23     -0.34     0.41     1 
2280791468  -26.97973    -61.34212    -0.05     -0.16     0.17     1 
2280791470  -26.97897    -61.27927    -0.01     -0.06     0.07     1 
2280791475  -26.97697    -61.12214    -0.17     -0.09     0.19     1 
2280791476  -26.97655    -61.09072     0.56     -0.15     0.58     2 
2280791478  -26.97568    -61.02787     0.25     -0.42     0.49     1 
2280791479  -26.97524    -60.99645    -0.15      0.12     0.19     1 
2280791480  -26.97479    -60.96503     0.00     -0.36     0.36     1 
2280791481  -26.97433    -60.93361     0.15      0.21     0.26     1 
2280791482  -26.97386    -60.90219     0.08     -0.18     0.20     1 
2280791485  -26.97243    -60.80794     0.07      0.00     0.07     1 
2280791486  -26.97194    -60.77653     0.19      0.01     0.19     1 
2280791487  -26.97144    -60.74511     0.09      0.12     0.15     1 
2280791488  -26.97093    -60.71370     0.01      0.10     0.10     1 
2280791490  -26.96990    -60.65087     0.19     -0.20     0.28     1 
2280791492  -26.96884    -60.58805     0.28     -0.43     0.51     2 
2280791496  -26.96663    -60.46242     0.28     -0.05     0.28     1 
2280791513  -27.01312    -62.28502     0.00     -0.19     0.19     1 
2280791515  -27.01279    -62.22212     0.04     -0.23     0.23     1 
2280791516  -27.01262    -62.19067    -0.05     -0.29     0.29     1 
2280791517  -27.01243    -62.15923     0.09     -0.23     0.25     1 
2280791518  -27.01224    -62.12778    -0.02     -0.26     0.26     1 
2280791523  -27.01118    -61.97055     0.27     -0.20     0.34     1 
2280791526  -27.01046    -61.87622     0.11     -0.15     0.19     1 
2280791527  -27.01020    -61.84478    -0.30     -0.28     0.41     1 
2280791529  -27.00967    -61.78189     0.31     -0.35     0.46     1 
2280791530  -27.00940    -61.75045     0.12     -0.62     0.63     2 
2280791532  -27.00883    -61.68757     0.03     -0.25     0.26     1 
2280791535  -27.00791    -61.59325    -0.06     -0.12     0.14     1 
2280791537  -27.00727    -61.53037     0.20     -0.00     0.20     1 
2280791539  -27.00660    -61.46749     0.14     -0.17     0.22     1 
2280791544  -27.00480    -61.31031     0.07     -0.28     0.29     1 
2280791545  -27.00442    -61.27888     0.27     -0.17     0.32     1 
2280791546  -27.00404    -61.24744    -0.14     -0.24     0.28     1 
2280791547  -27.00364    -61.21601     0.02     -0.22     0.22     1 
2280791548  -27.00324    -61.18458     0.23     -0.35     0.42     1 
2280791549  -27.00283    -61.15315     0.03     -0.10     0.10     1 
2280791550  -27.00241    -61.12172     0.19     -0.00     0.19     1 
2280791552  -27.00156    -61.05886     0.00     -0.08     0.08     1 
2280791553  -27.00113    -61.02743     0.43      0.01     0.43     1 
2280791554  -27.00068    -60.99600     0.11     -0.01     0.11     1 
2280791555  -27.00023    -60.96457    -0.20     -0.32     0.37     1 
2280791556  -26.99977    -60.93315     0.12      0.08     0.15     1 
2280791558  -26.99884    -60.87030     0.03     -0.05     0.06     1 
2280791559  -26.99836    -60.83887    -0.00     -0.08     0.08     1 
2280791560  -26.99787    -60.80745     0.10      0.02     0.10     1 
2280791561  -26.99738    -60.77602    -0.10     -0.16     0.19     1 
2280791562  -26.99688    -60.74460    -0.18      0.22     0.28     1 
2280791566  -26.99481    -60.61892     0.18      0.21     0.28     1 
2280791568  -26.99374    -60.55609    -0.17     -0.05     0.18     1 
2280791569  -26.99319    -60.52467    -0.05     -0.14     0.15     1 
2280791588  -27.03858    -62.28486     0.07     -0.15     0.17     1 
2280791589  -27.03842    -62.25340     0.20     -0.14     0.24     1 
2280791590  -27.03825    -62.22195     0.01     -0.06     0.06     1 
2280791591  -27.03807    -62.19049     0.07     -0.13     0.15     1 
2280791592  -27.03789    -62.15904     0.04     -0.27     0.27     1 
2280791593  -27.03770    -62.12758     0.01     -0.15     0.15     1 
2280791597  -27.03686    -62.00177    -0.31     -0.14     0.34     1 
2280791598  -27.03663    -61.97032    -0.01     -0.53     0.53     2 
2280791604  -27.03513    -61.78162     0.05     -0.16     0.17     1 
2280791606  -27.03457    -61.71872     0.02     -0.18     0.18     1 
2280791608  -27.03398    -61.65582     0.16     -0.37     0.40     1 
2280791610  -27.03337    -61.59293     0.08     -0.03     0.09     1 
2280791618  -27.03063    -61.34137     0.13     -0.06     0.14     1 
2280791619  -27.03025    -61.30993     0.11     -0.10     0.15     1 
2280791620  -27.02987    -61.27849     0.33     -0.01     0.33     1 
2280791621  -27.02948    -61.24705     0.14     -0.18     0.23     1 
2280791622  -27.02909    -61.21561     0.38     -0.22     0.44     1 
2280791624  -27.02828    -61.15273     0.41      0.02     0.41     1 
2280791625  -27.02786    -61.12129     0.07     -0.15     0.16     1 
2280791626  -27.02744    -61.08986    -0.03     -0.20     0.20     1 
2280791629  -27.02613    -60.99555     0.30     -0.18     0.35     1 
2280791630  -27.02568    -60.96411     0.21     -0.11     0.24     1 
2280791631  -27.02522    -60.93268     0.17      0.08     0.19     1 
2280791634  -27.02380    -60.83838    -0.01      0.04     0.04     1 
2280791635  -27.02332    -60.80695     0.31     -0.12     0.33     1 
2280791636  -27.02282    -60.77552     0.15     -0.19     0.25     1 
2280791637  -27.02232    -60.74410     0.11     -0.28     0.30     1 
2280791641  -27.02025    -60.61839     0.16     -0.29     0.34     1 
2280791642  -27.01971    -60.58696     0.21     -0.35     0.41     1 
2280791643  -27.01917    -60.55554     0.16     -0.14     0.22     1 
2280791644  -27.01862    -60.52412     0.21     -0.47     0.52     2 
2280791645  -27.01807    -60.49269    -0.68      0.04     0.68     2 
2280791646  -27.01750    -60.46127    -0.01     -0.27     0.27     1 
2280791667  -27.06335    -62.15885     0.41     -0.13     0.43     1 
2280791670  -27.06275    -62.06447     0.09      0.34     0.35     1 
2280791671  -27.06254    -62.03301    -0.07      0.00     0.07     1 
2280791672  -27.06232    -62.00155    -0.04      0.20     0.21     1 
