==============================================================================
==============================================================================
Thu. Apr. 17 2014                  LANDSAT 5                       Time: 14:50
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101404174524_00629                          Path / Row - 228 / 79
Reference Image: L51CUB1011094130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 95.1%
Rank   2 --  4.9%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280790813  -26.74401    -60.67724     0.10     -0.08     0.13     1 
2280790814  -26.74348    -60.64529     0.30      0.14     0.33     1 
2280790815  -26.74294    -60.61334     0.12      0.18     0.22     1 
2280790845  -26.78533    -62.05166     0.38     -0.51     0.64     2 
2280790852  -26.78365    -61.82777     0.34     -0.19     0.39     1 
2280790853  -26.78338    -61.79578     0.40     -0.06     0.41     1 
2280790855  -26.78282    -61.73182     0.43     -0.28     0.51     2 
2280790856  -26.78253    -61.69984     0.21      0.06     0.22     1 
2280790859  -26.78162    -61.60389     0.30     -0.03     0.30     1 
2280790864  -26.77995    -61.44400     0.26     -0.09     0.27     1 
2280790865  -26.77960    -61.41202     0.26     -0.23     0.35     1 
2280790866  -26.77924    -61.38004     0.13     -0.00     0.13     1 
2280790867  -26.77887    -61.34806     0.28      0.05     0.28     1 
2280790869  -26.77811    -61.28411     0.23     -0.14     0.27     1 
2280790870  -26.77772    -61.25214     0.50      0.22     0.55     2 
2280790874  -26.77608    -61.12425     0.03     -0.08     0.08     1 
2280790876  -26.77522    -61.06031     0.36      0.07     0.37     1 
2280790882  -26.77246    -60.86850     0.36      0.45     0.58     2 
2280790883  -26.77198    -60.83654     0.25     -0.24     0.34     1 
2280790884  -26.77149    -60.80457     0.20     -0.01     0.20     1 
2280790886  -26.77048    -60.74065     0.22      0.24     0.33     1 
2280790887  -26.76997    -60.70869     0.15      0.05     0.16     1 
2280790888  -26.76945    -60.67673     0.10      0.07     0.12     1 
2280790889  -26.76892    -60.64477     0.21      0.04     0.21     1 
2280790890  -26.76838    -60.61281     0.10      0.12     0.16     1 
2280790891  -26.76784    -60.58085     0.51     -0.01     0.51     2 
2280790893  -26.76674    -60.51694     0.03     -0.03     0.04     1 
2280790894  -26.76617    -60.48498     0.12      0.01     0.12     1 
2280790921  -26.81057    -62.01946     0.14     -0.18     0.23     1 
2280790927  -26.80910    -61.82751     0.14     -0.09     0.17     1 
2280790928  -26.80884    -61.79551     0.34     -0.28     0.44     1 
2280790929  -26.80856    -61.76352     0.57     -0.21     0.60     2 
2280790930  -26.80828    -61.73153     0.13     -0.10     0.17     1 
2280790932  -26.80769    -61.66756     0.21     -0.02     0.21     1 
2280790934  -26.80707    -61.60358     0.18      0.22     0.29     1 
2280790935  -26.80675    -61.57159    -0.07     -0.07     0.10     1 
2280790936  -26.80643    -61.53961    -0.08      0.29     0.30     1 
2280790937  -26.80609    -61.50762     0.62     -0.08     0.63     2 
2280790938  -26.80575    -61.47563     0.49     -0.03     0.49     1 
2280790939  -26.80541    -61.44365     0.16      0.05     0.17     1 
2280790940  -26.80505    -61.41166     0.38     -0.17     0.41     1 
2280790941  -26.80469    -61.37968     0.30     -0.03     0.30     1 
2280790945  -26.80316    -61.25175     0.02      0.11     0.12     1 
2280790951  -26.80067    -61.05988     0.17      0.06     0.18     1 
2280790956  -26.79838    -60.90000    -0.06      0.11     0.13     1 
2280790958  -26.79742    -60.83606     0.11      0.04     0.12     1 
2280790959  -26.79693    -60.80409     0.21      0.09     0.23     1 
2280790961  -26.79592    -60.74015     0.02     -0.02     0.03     1 
2280790962  -26.79541    -60.70818     0.63      0.12     0.64     2 
2280790963  -26.79489    -60.67621     0.03     -0.02     0.04     1 
2280790964  -26.79436    -60.64424     0.10      0.07     0.12     1 
2280790965  -26.79382    -60.61228    -0.01     -0.13     0.13     1 
2280790966  -26.79328    -60.58031    -0.05      0.06     0.08     1 
2280790967  -26.79273    -60.54835     0.12      0.07     0.14     1 
2280790969  -26.79161    -60.48442    -0.09      0.01     0.09     1 
2280790970  -26.79104    -60.45246    -0.02      0.02     0.03     1 
2280790971  -26.79046    -60.42050    -0.03      0.00     0.03     1 
2280790991  -26.83704    -62.17925     0.33     -0.21     0.39     1 
2280790998  -26.83556    -61.95524     0.29     -0.28     0.41     1 
2280790999  -26.83533    -61.92324     0.03     -0.48     0.48     1 
2280791000  -26.83508    -61.89124     0.34     -0.36     0.49     1 
2280791003  -26.83429    -61.79525     0.08     -0.14     0.16     1 
2280791004  -26.83402    -61.76325     0.22      0.06     0.23     1 
2280791005  -26.83373    -61.73125     0.20     -0.06     0.21     1 
2280791009  -26.83253    -61.60327     0.58      0.10     0.59     2 
2280791012  -26.83155    -61.50729     0.29      0.07     0.30     1 
2280791013  -26.83121    -61.47529     0.31      0.42     0.53     2 
2280791014  -26.83086    -61.44330     0.22      0.03     0.22     1 
2280791017  -26.82977    -61.34733     0.27      0.06     0.27     1 
2280791018  -26.82939    -61.31534     0.12      0.03     0.13     1 
2280791019  -26.82901    -61.28335     0.22     -0.07     0.23     1 
2280791025  -26.82655    -61.09143     0.04     -0.05     0.07     1 
2280791026  -26.82611    -61.05944     0.15     -0.05     0.16     1 
2280791027  -26.82567    -61.02746     0.11     -0.13     0.17     1 
2280791030  -26.82430    -60.93151    -0.12     -0.01     0.12     1 
2280791032  -26.82335    -60.86755     0.24      0.20     0.31     1 
2280791033  -26.82286    -60.83557     0.17      0.06     0.18     1 
