==============================================================================
==============================================================================
Fri. Aug. 1 2014                  LANDSAT 5                       Time: 17:52
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101408017724_00902                          Path / Row - 228 / 79
Reference Image: L51CUB1089017130100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 92.0%
Rank   2 --  8.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2280790705  -26.73188    -61.72937    -0.34     -0.14     0.37     1 
2280790710  -26.73038    -61.57104    -0.28      0.08     0.29     1 
2280790713  -26.72939    -61.47605    -0.30      0.00     0.30     1 
2280790715  -26.72869    -61.41273    -0.31     -0.06     0.32     1 
2280790716  -26.72834    -61.38106    -0.39     -0.09     0.40     1 
2280790717  -26.72797    -61.34940    -0.20      0.01     0.20     1 
2280790731  -26.72212    -60.90623    -0.10      0.06     0.11     1 
2280790734  -26.72069    -60.81128    -0.06      0.02     0.07     1 
2280790735  -26.72020    -60.77963    -0.17     -0.12     0.21     1 
2280790737  -26.71919    -60.71634     0.17      0.21     0.28     1 
2280790738  -26.71868    -60.68469     0.53      0.08     0.54     2 
2280790764  -26.76098    -62.23591    -0.61     -0.27     0.67     2 
2280790766  -26.76062    -62.17255    -0.46     -0.11     0.48     1 
2280790778  -26.75789    -61.79243    -0.57      0.04     0.57     2 
2280790783  -26.75646    -61.63406    -0.52     -0.16     0.55     2 
2280790784  -26.75615    -61.60239    -0.34     -0.39     0.52     2 
2280790791  -26.75379    -61.38070     0.12     -0.07     0.14     1 
2280790792  -26.75342    -61.34904     0.03      0.01     0.03     1 
2280790795  -26.75229    -61.25404     0.22     -0.14     0.26     1 
2280790797  -26.75149    -61.19071    -0.33      0.09     0.34     1 
2280790800  -26.75025    -61.09572     0.02     -0.22     0.22     1 
2280790803  -26.74894    -61.00074    -0.04     -0.43     0.43     1 
2280790805  -26.74803    -60.93742     0.02      0.03     0.04     1 
2280790806  -26.74757    -60.90576     0.03      0.01     0.04     1 
2280790807  -26.74710    -60.87410     0.24      0.17     0.30     1 
2280790808  -26.74662    -60.84245     0.10      0.09     0.13     1 
2280790809  -26.74613    -60.81079    -0.16      0.04     0.16     1 
2280790812  -26.74463    -60.71583    -0.16     -0.17     0.23     1 
2280790813  -26.74412    -60.68418    -0.07     -0.37     0.38     1 
2280790814  -26.74360    -60.65253     0.05      0.11     0.12     1 
2280790815  -26.74307    -60.62088    -0.01      0.10     0.10     1 
2280790816  -26.74254    -60.58923     0.18     -0.34     0.38     1 
2280790839  -26.78644    -62.23574     0.27     -0.36     0.45     1 
2280790842  -26.78589    -62.14068    -0.43     -0.21     0.48     1 
2280790843  -26.78570    -62.10900    -0.50     -0.11     0.51     2 
2280790845  -26.78529    -62.04563    -0.51     -0.35     0.62     2 
2280790847  -26.78484    -61.98226    -0.41     -0.31     0.52     2 
2280790849  -26.78437    -61.91889    -0.29     -0.33     0.44     1 
2280790852  -26.78362    -61.82384    -0.40     -0.00     0.40     1 
2280790853  -26.78335    -61.79216    -0.44     -0.20     0.48     1 
2280790855  -26.78280    -61.72880     0.03     -0.06     0.06     1 
2280790856  -26.78251    -61.69712    -0.31     -0.11     0.33     1 
2280790859  -26.78160    -61.60208    -0.15     -0.02     0.15     1 
2280790861  -26.78096    -61.53872    -0.31     -0.10     0.32     1 
2280790864  -26.77995    -61.44369     0.08     -0.21     0.23     1 
2280790867  -26.77887    -61.34867    -0.00     -0.13     0.13     1 
2280790869  -26.77812    -61.28532    -0.04      0.12     0.12     1 
2280790871  -26.77734    -61.22198    -0.03     -0.33     0.33     1 
2280790874  -26.77612    -61.12696     0.00     -0.15     0.15     1 
2280790876  -26.77526    -61.06363     0.03     -0.10     0.11     1 
2280790877  -26.77483    -61.03196    -0.09     -0.08     0.12     1 
2280790878  -26.77438    -61.00029     0.07     -0.06     0.09     1 
2280790882  -26.77254    -60.87363     0.01      0.21     0.21     1 
2280790884  -26.77157    -60.81030     0.42      0.11     0.43     1 
2280790886  -26.77058    -60.74698     0.10      0.01     0.10     1 
2280790887  -26.77007    -60.71532     0.02     -0.03     0.04     1 
2280790888  -26.76956    -60.68366     0.08      0.03     0.09     1 
2280790889  -26.76904    -60.65200    -0.03      0.10     0.11     1 
2280790890  -26.76851    -60.62035     0.08      0.02     0.08     1 
2280790891  -26.76797    -60.58869    -0.21      0.26     0.34     1 
2280790893  -26.76688    -60.52538    -0.27     -0.50     0.57     2 
2280790894  -26.76633    -60.49372     0.10     -0.05     0.11     1 
2280790896  -26.76519    -60.43042    -0.04      0.14     0.14     1 
2280790897  -26.76461    -60.39877    -0.39      0.22     0.44     1 
2280790916  -26.81154    -62.17218    -0.50     -0.44     0.67     2 
2280790918  -26.81116    -62.10880    -0.46     -0.35     0.57     2 
2280790921  -26.81052    -62.01372    -0.39     -0.27     0.47     1 
2280790922  -26.81030    -61.98203    -0.26     -0.18     0.31     1 
2280790924  -26.80983    -61.91865    -0.30     -0.12     0.32     1 
2280790927  -26.80907    -61.82358    -0.71     -0.07     0.71     2 
2280790928  -26.80881    -61.79189    -0.32      0.12     0.34     1 
2280790929  -26.80853    -61.76020    -0.20     -0.02     0.20     1 
2280790931  -26.80796    -61.69683    -0.35     -0.13     0.37     1 
2280790932  -26.80767    -61.66514    -0.52     -0.07     0.52     2 
2280790935  -26.80674    -61.57008    -0.29     -0.30     0.41     1 
2280790936  -26.80642    -61.53840    -0.33      0.13     0.36     1 
2280790937  -26.80608    -61.50671    -0.17      0.24     0.29     1 
2280790938  -26.80575    -61.47503    -0.12      0.39     0.40     1 
2280790939  -26.80540    -61.44335    -0.17      0.01     0.17     1 
2280790940  -26.80505    -61.41166    -0.11      0.04     0.11     1 
2280790941  -26.80469    -61.37998    -0.53      0.03     0.53     2 
2280790946  -26.80279    -61.22158    -0.12      0.00     0.12     1 
2280790950  -26.80114    -61.09487     0.12      0.12     0.17     1 
2280790958  -26.79750    -60.84149     0.12     -0.01     0.12     1 
2280790959  -26.79702    -60.80982     0.12      0.13     0.18     1 
2280790960  -26.79652    -60.77815    -0.10      0.22     0.24     1 
2280790961  -26.79602    -60.74648     0.01      0.01     0.01     1 
2280790962  -26.79552    -60.71481    -0.05      0.08     0.09     1 
2280790963  -26.79500    -60.68315     0.45      0.01     0.45     1 
2280790964  -26.79448    -60.65148     0.12      0.06     0.13     1 
2280790965  -26.79395    -60.61982     0.01      0.03     0.03     1 
2280790966  -26.79341    -60.58815     0.03      0.05     0.06     1 
2280790967  -26.79287    -60.55649     0.24      0.21     0.32     1 
2280790968  -26.79232    -60.52483     0.13      0.13     0.19     1 
2280790969  -26.79176    -60.49317     0.01      0.17     0.17     1 
2280790970  -26.79120    -60.46151     0.06      0.11     0.13     1 
2280790971  -26.79063    -60.42985     0.14      0.02     0.14     1 
2280790991  -26.83700    -62.17200    -0.42     -0.24     0.48     1 
2280790994  -26.83641    -62.07690    -0.19     -0.38     0.43     1 
2280790995  -26.83620    -62.04520    -0.48     -0.30     0.57     2 
2280790996  -26.83598    -62.01350    -0.36     -0.39     0.53     2 
2280790998  -26.83553    -61.95011    -0.42     -0.43     0.60     2 
2280790999  -26.83529    -61.91841    -0.37     -0.46     0.59     2 
2280791001  -26.83479    -61.85502    -0.02     -0.09     0.09     1 
2280791002  -26.83453    -61.82332    -0.57     -0.20     0.61     2 
2280791005  -26.83371    -61.72823    -0.28     -0.25     0.38     1 
2280791008  -26.83282    -61.63315    -0.33     -0.06     0.34     1 
2280791009  -26.83251    -61.60146    -0.25     -0.30     0.39     1 
2280791010  -26.83219    -61.56976    -0.21      0.02     0.21     1 
2280791014  -26.83085    -61.44300    -0.27     -0.13     0.30     1 
2280791015  -26.83050    -61.41131    -0.01     -0.04     0.04     1 
2280791017  -26.82978    -61.34793    -0.07     -0.02     0.07     1 
2280791019  -26.82902    -61.28456    -0.20     -0.02     0.21     1 
2280791020  -26.82863    -61.25287    -0.16      0.01     0.16     1 
2280791025  -26.82659    -61.09445    -0.04     -0.18     0.19     1 
2280791027  -26.82572    -61.03108     0.09     -0.09     0.13     1 
